Date,Belize,Costa Rica,El Salvador,Guatamala,Hondurus,Mexico,Nigaragua,Panama
12/22/2008,359.345,530.637,566.336,352.069,486.621,370.302,344.933,498.015
12/23/2008,359.345,537.716,569.982,353.96,489.123,372.642,343.176,502.094
12/24/2008,359.345,536.082,570.419,349.086,486.608,375.823,335.782,505.127
12/25/2008,337.188,533.47,570.387,348.105,474.23,377.252,322.53,503.484
12/26/2008,342.399,529.625,561.378,341.436,466.161,376.774,326.047,499.809
12/27/2008,346.473,526.668,551.607,334.343,462.404,377.133,317.135,495.945
12/28/2008,348.848,523.455,550.445,329.278,463.084,376.37,299.362,489.32
12/29/2008,348.848,525.139,540.008,330.554,462.468,376.445,306.217,505.203
12/30/2008,300.843,522.819,531.878,333.498,463.044,377.54,304.599,512.102
12/31/2008,300.843,521.734,521.346,327.883,464.291,378.019,301.827,516.146
1/1/2009,288.599,510.927,509.515,328.094,464.545,378.463,302.822,510.09
1/2/2009,288.599,511.639,503.685,328.869,452.756,377.318,294.473,513.712
1/3/2009,283.3,501.722,507.557,324.155,452.484,376.679,289.802,513.123
1/4/2009,283.3,491.143,505.666,318.001,448.778,374.667,285.347,507.821
1/5/2009,264.926,496.1,510.758,328.274,453.437,375.195,288.397,510.164
1/6/2009,260.487,500.02,534.783,333.714,453.795,375.727,292.975,514.387
1/7/2009,258.293,498.138,527.007,342.246,454.789,372.917,293.649,516.315
1/8/2009,246.123,495.677,525.312,344.236,451.475,370.754,295.476,615.269
1/9/2009,246.123,496.752,512.78,340.005,445.087,368.378,302.217,623.954
1/10/2009,241.551,478.929,505.666,334.914,442.732,366.121,296.07,620.205
1/11/2009,236.531,475.06,508.466,333.158,436.136,363.201,290.115,618.635
1/12/2009,237.531,479.589,508.764,355.012,433.374,361.513,293.018,623.601
1/13/2009,232.602,483.134,525.5,356.886,437.685,362.037,293.037,624.773
1/14/2009,227.879,482.386,521.492,361.518,434.269,361.802,285.605,631.1
1/15/2009,227.879,465.262,517.316,362.163,427.66,361.322,293.612,623.002
1/16/2009,227.879,461.935,516.628,357.988,428.548,360.524,320.709,629.645
1/17/2009,227.879,451.696,508.949,358.365,421.552,359.427,322.114,626.836
1/18/2009,224.225,440.122,502.545,358.633,413.262,357.107,321.744,624.909
1/19/2009,224.225,450.725,507.662,364.669,419.589,357.977,324.718,627.124
1/20/2009,224.225,454.147,515.174,370.003,423.926,359.415,325.981,631.398
1/21/2009,224.225,452.275,519.008,370.274,423.219,360.777,342.513,632.992
1/22/2009,221.19,456.68,516.742,371.964,427.372,362.447,362.236,634.971
1/23/2009,216.688,456.588,512.972,372.764,427.289,364.088,362.966,639.988
1/24/2009,215.698,455.038,511.009,370.907,426.19,365.026,362.684,639.601
1/25/2009,215.698,452.528,509.121,370.031,422.15,364.764,359.936,640.293
1/26/2009,215.698,464.706,510.769,370.458,423.894,367.94,376.281,645.71
1/27/2009,212.841,466.405,508.439,369.654,425.591,370.519,386.363,645.643
1/28/2009,209.946,461.652,509.087,368.293,420.707,372.451,380.41,639.135
1/29/2009,208.932,478.43,513.377,368.572,420.287,374.593,394.943,643.143
1/30/2009,208.427,480.253,508.867,368.562,415.551,376.194,407.319,643.218
1/31/2009,208.733,481.06,507.409,366.595,416.787,376.869,402.364,638.688
2/1/2009,207.684,477.913,505.238,365.038,414.45,377.284,404.477,626.177
2/2/2009,207.684,483.407,501.44,365.045,414.652,377.179,425.871,623.832
2/3/2009,207.684,483.173,504.028,368.783,411.597,379.476,429.357,616.231
2/4/2009,207.684,485.085,506.539,359.944,406.622,379.753,444.435,609.726
2/5/2009,215.021,487.149,485.956,360.902,415.4,380.369,440.932,604.991
2/6/2009,214.798,485.818,480.548,356.427,411.721,381.605,454.264,596.337
2/7/2009,214.798,482.903,476.363,349.398,410.341,381.953,455.533,514.901
2/8/2009,216.446,478.222,474.054,345.191,405.466,381.836,455.097,500.452
2/9/2009,216.446,483.751,473.11,355.714,406.948,383.03,458.998,495.52
2/10/2009,210.159,488.304,474.928,359.472,412.116,384.101,455.683,489.479
2/11/2009,210.159,496.166,478.043,350.626,417.249,385.64,462.562,483.426
2/12/2009,210.159,500.474,467.165,352.034,417.954,385.694,481.898,478.83
2/13/2009,210.159,508.409,467.428,350.38,421.066,386.976,484.706,468.786
2/14/2009,210.159,511.367,470.137,347.056,417.584,387.918,477.243,463.957
2/15/2009,210.159,509.048,468.429,345.854,412.88,387.626,456.26,454.804
2/16/2009,210.88,518.108,480.737,348.832,414.793,389.549,462.281,451.853
2/17/2009,210.88,523.581,485.459,346.804,421.649,392.594,472.916,448.704
2/18/2009,210.88,528.75,482.28,347.619,418.561,393.169,476.233,445.691
2/19/2009,203.781,528.233,477.983,343.9,425.47,393.985,476.203,441.281
2/20/2009,203.781,525.23,472.46,348.746,427.932,394.89,473.619,435.539
2/21/2009,203.781,517.704,471.181,341.992,426.942,394.136,453.869,428.725
2/22/2009,198.593,520.202,470.273,338.857,423.335,392.12,457.384,420.225
2/23/2009,198.593,523.228,471.395,346.062,424.582,393.334,474.116,416.735
2/24/2009,198.854,526.029,481.219,357.149,426.197,394.938,472.721,415.289
2/25/2009,198.854,515.564,483.835,372.852,424.306,393.706,458.778,407.822
2/26/2009,198.854,518.37,484.868,376.68,423.395,392.696,443.862,405.627
2/27/2009,203.082,520.93,486.105,381.931,425.194,392.061,454.286,396.993
2/28/2009,204.697,507.678,484.683,376.52,422.018,390.422,439.453,387.761
3/1/2009,203.722,502.828,486.149,373.329,421.049,387.81,429.03,380.182
3/2/2009,203.258,507.117,491.666,384.726,419.485,387.229,431.921,393.554
3/3/2009,204.757,513.928,501.351,387.388,424.611,387.644,430.606,395.731
3/4/2009,204.757,512.901,500.148,390.832,427.461,389.328,415.427,394.572
3/5/2009,204.757,523.59,499.244,388.594,428.682,388.623,412.417,393.838
3/6/2009,202.074,524.35,492.898,390.009,435.159,388.482,398.443,391.558
3/7/2009,202.074,522.528,499.215,386.693,423.559,387.129,400.506,388.773
3/8/2009,197.667,520.477,504.553,383.676,422.22,385.943,385.172,387.616
3/9/2009,197.667,531.524,507.771,389.377,424.76,386.659,392.204,388.539
3/10/2009,197.667,534.377,511.115,394.649,432.674,388.482,400.02,387.846
3/11/2009,197.667,540.55,511.066,384.208,441.844,388.428,396.414,386.797
3/12/2009,199.806,540.491,506.808,380.949,439.262,388.447,406.951,385.725
3/13/2009,199.806,532.045,504.887,382.66,438.568,388.725,403.969,384.387
3/14/2009,200.905,527.681,503.398,381.362,435.618,387.271,385.291,384.151
3/15/2009,197.276,519.053,502.641,376.142,424.115,384.597,385.392,384.106
3/16/2009,198.615,522.428,509.019,388.989,429.003,382.111,385.07,385.751
3/17/2009,200.558,536.115,520.614,394.497,431.499,381.957,386.02,386.132
3/18/2009,201.071,543.592,521.635,395.911,441.489,379.853,395.742,386.219
3/19/2009,201.071,541.597,526.087,398.336,444.858,377.598,383.441,388.382
3/20/2009,200.459,536.634,548.443,392.989,444.023,376.835,408.083,386.103
3/21/2009,203.064,535.236,553.478,391.951,431.192,373.92,430.672,383.962
3/22/2009,204.408,532.72,551.59,384.24,428.166,370.529,427.788,382.447
3/23/2009,204.105,543.9,567.237,390.26,433.358,370.239,440.92,383.67
3/24/2009,203.189,544.787,567.365,396.796,440.563,369.437,456.813,385.304
3/25/2009,203.189,554.445,578.478,389.636,444.971,366.367,440.252,384.687
3/26/2009,203.189,556.628,582.37,382.358,467.454,365.404,441.858,386.831
3/27/2009,203.189,559.169,597.546,369.397,470.855,365.783,482.406,387.203
3/28/2009,203.189,556.975,599.01,361.872,468.89,364.567,531.483,387.088
3/29/2009,204.636,553.418,596.817,355.39,468.745,363.002,530.729,386.998
3/30/2009,205.92,563.373,638.012,362.03,480.146,364.363,573.229,388.622
3/31/2009,210.079,572.513,646.342,367.423,492.303,367.126,579.884,394.197
4/1/2009,210.079,574.83,647.305,357.548,497.766,369.066,592.392,385.13
4/2/2009,210.827,569.894,640.864,364.347,499.517,369.787,624.016,384.252
4/3/2009,211.949,571.541,641.934,365.055,499.921,369.995,645.791,387.067
4/4/2009,221.161,564.3,637.418,366.508,503.357,369.24,652.117,391.02
4/5/2009,219.844,561.384,633.222,364.224,499.046,368.007,673.341,390.521
4/6/2009,219.844,560.968,632.96,362.543,504.21,368.264,695.359,394.523
4/7/2009,219.844,562.804,633.688,367.398,514.021,368.265,703.854,403.506
4/8/2009,219.844,563.22,635.172,363.933,512.954,367.004,718.828,407.187
4/9/2009,219.844,564.23,632.381,359.499,506.893,364.822,724.206,412.618
4/10/2009,219.606,553.912,632.341,360.052,499.457,363.663,741.419,414.185
4/11/2009,220.43,550.26,631.172,358.777,497.708,363.663,758.75,417.097
4/12/2009,220.935,546.579,627.48,350.029,491.683,363.663,767.411,417.925
4/13/2009,224.654,554.444,631.273,350.934,495.819,362.846,783.048,423.368
4/14/2009,224.654,558.74,637.329,362.499,499.931,360.752,796.706,427.051
4/15/2009,224.654,567.592,637.322,353.48,504.884,361.071,820.93,433.213
4/16/2009,224.654,563.2,644.401,350.097,514.512,361.658,869.555,439.422
4/17/2009,224.654,556.904,644.474,360.24,506.192,363.874,878.924,444.165
4/18/2009,226.823,556.186,640.696,360.926,502.03,364.155,890.937,448.187
4/19/2009,224.813,552.568,618.95,364.148,501.435,363.87,897.368,450.268
4/20/2009,224.813,563.941,623.657,370.6,507.881,363.506,877.627,453.107
4/21/2009,229.598,568.101,650.418,382.406,516.048,363.236,893.358,459.103
4/22/2009,231.487,569.313,646.206,393.03,515.766,366.622,886.475,462.665
4/23/2009,231.487,573.708,655.096,387.587,523.099,370.194,875.016,470.527
4/24/2009,231.487,566.725,651.201,390.88,524.944,372.919,880.406,476.786
4/25/2009,231.487,560.118,644.858,397.418,513.846,374.249,901.008,476.801
4/26/2009,232.448,557.759,625.705,392.569,512.722,374.326,869.374,479.452
4/27/2009,232.448,557.723,638.96,398.516,518.347,373.427,828.219,482.884
4/28/2009,232.448,566.908,642.255,402.881,526.395,370.75,838.608,490.655
4/29/2009,232.448,557.033,617.839,401.885,526.237,369.457,837.58,497.173
4/30/2009,235.26,548.157,620.693,404.11,522.672,370.414,838.327,495.807
5/1/2009,236.53,522.402,621.575,406.284,516.343,367.04,851.424,495.947
5/2/2009,236.53,509.192,620.534,397.612,510.375,364.2,824.444,496.957
5/3/2009,237.685,495.563,619.545,395.747,505.121,360.605,807.705,492.273
5/4/2009,236.889,492.957,625.175,395.386,506.357,358.746,816.219,493.865
5/5/2009,236.889,490.629,627.706,398.672,516.482,355.932,788.651,501.645
5/6/2009,232.899,487.18,629.381,403.023,531.025,356.117,793.245,502.26
5/7/2009,236.792,483.601,626.378,407.46,540.027,358.238,788.34,499.295
5/8/2009,239.28,481.945,626.13,409.441,557.24,360.139,811.191,497.997
5/9/2009,237.769,476.013,625.639,411.761,565.215,360.915,795.453,493.915
5/10/2009,235.949,471.049,624.286,411.656,563.68,360.918,790.544,490.822
5/11/2009,245.905,473.043,629.73,416.664,580.768,363.016,836.46,491.884
5/12/2009,244.991,469.373,638.534,424.402,593.433,365.531,856.588,491.884
5/13/2009,244.991,459.564,639.644,432.116,599.417,367.691,841.086,491.884
5/14/2009,250.535,454.819,639.712,432.075,611.776,372.011,846.169,491.884
5/15/2009,271.696,443.565,634.184,443.477,612.539,374.059,837.312,491.884
5/16/2009,277.198,433.812,621.287,441.619,605.408,375.084,795.973,491.884
5/17/2009,283.651,426.056,612.989,428.041,608.781,374.517,785.237,491.884
5/18/2009,289.291,423.252,611.978,428.951,627.316,377.941,783.267,491.884
5/19/2009,289.291,421.321,614.49,427.462,648.857,382.888,792.049,491.884
5/20/2009,288.443,409.937,611.939,432.003,671.039,385.394,804.389,491.884
5/21/2009,288.443,405.293,591.153,423.863,671.319,386.774,799.235,491.884
5/22/2009,292.095,406.739,602.404,414.798,685.534,387.593,806.879,492.364
5/23/2009,284.716,399.186,590.985,414.054,683.142,385.84,804.757,490.347
5/24/2009,276.156,392.763,584.583,411.545,685.32,384.144,803.79,489.754
5/25/2009,277.885,400.523,579.788,406.19,684.112,386.636,823.301,488.848
5/26/2009,278.789,404.875,584.71,408.076,690.67,390.572,820.951,488.848
5/27/2009,278.789,407.602,578.478,403.238,695.796,394.066,816.437,485.855
5/28/2009,272.726,406.508,573.426,410.492,699.823,398.311,815.122,486.643
5/29/2009,272.726,408.846,571.956,403.889,716.336,403.499,764.987,485.246
5/30/2009,272.726,406.052,560.398,394.839,712.735,404.755,751.66,485.914
5/31/2009,272.726,409.18,551.469,389.973,717.578,407.764,733.659,484.544
6/1/2009,272.726,419.727,553.657,385.427,733.223,411.895,725.641,480.588
6/2/2009,272.726,426.223,555.623,382.253,741.488,416.749,738.198,479.058
6/3/2009,272.726,427.457,552.568,383.037,759.198,421.143,741.342,476.709
6/4/2009,272.726,427.246,552.253,387.872,748.91,426.282,739.643,476.714
6/5/2009,272.726,427.922,550.863,388.6,743.52,429.929,715.208,476.122
6/6/2009,272.726,427.125,549.629,381.615,735.134,430.015,708.716,478.646
6/7/2009,272.726,416.203,547.358,378.979,727.544,429.048,670.201,476.084
6/8/2009,267.896,432.044,550.392,381.912,727.121,430.71,705.138,473.176
6/9/2009,264.085,442.044,564.939,385.591,729.404,432.885,702.654,468.15
6/10/2009,264.316,447.168,566.018,386.932,721.282,435.548,637.677,471.824
6/11/2009,267.256,457.847,570.533,384.109,716.418,437.831,651.084,469.8
6/12/2009,259.018,470.989,573.216,383.555,715.136,438.811,657.567,472.814
6/13/2009,256.004,473.778,574.039,375.934,713.597,436.4,632.567,473.034
6/14/2009,256.265,474.986,571.347,366.966,712.679,435.69,626.409,468.479
6/15/2009,253.736,487.538,571.673,373.789,714.078,436.073,618.663,464.762
6/16/2009,254.624,500.847,579.539,378.916,715.949,437.514,660.414,461.468
6/17/2009,253.903,511.846,586.921,399.487,703.715,435.403,656.37,460.53
6/18/2009,253.903,526.725,592.568,406.517,695.307,433.302,667.12,460.146
6/19/2009,253.903,539.728,587.742,414.624,679.915,433.43,651.871,468.993
6/20/2009,253.903,541.544,585.925,415.376,671.462,432.228,626.36,472.022
6/21/2009,253.903,528.385,565.488,414.126,652.746,429.846,632.224,469.616
6/22/2009,255.504,539.059,570.609,426.996,654.669,430.635,638.865,468.402
6/23/2009,260.707,547.421,584.149,437.112,653.019,431.506,631.955,475.039
6/24/2009,258.08,546.735,590.458,442.267,649.187,431.855,594.789,480.6
6/25/2009,258.759,547.275,597.817,445.898,644.033,430.772,590.989,479.706
6/26/2009,258.759,551.933,592.008,458.438,643.667,430.379,591.465,481.62
6/27/2009,258.759,548.681,592.318,451.322,635.907,428.545,574.745,479.634
6/28/2009,259.408,542.284,586.736,458.325,612.522,425.919,582.818,482.575
6/29/2009,259.408,546.665,594.003,465.472,606.942,426.523,584.068,485.23
6/30/2009,262.628,552.537,595.635,469.222,607.52,428.525,584.984,492.307
7/1/2009,306.619,550.78,593.384,479.647,604.734,427.966,578.745,495.083
7/2/2009,313.798,555.804,593.399,483.788,604.813,426.377,597.891,498.774
7/3/2009,311.05,560.216,593.97,489.652,591.955,425.213,607.671,501.17
7/4/2009,292.079,557.895,593.682,484.451,590.583,423.373,614.889,498.551
7/5/2009,289.897,554.336,589.018,483.544,576.797,421.659,617.715,501.934
7/6/2009,297.617,558.173,591.406,502.017,582.386,424.109,636.963,506.136
7/7/2009,291.01,564.842,590.501,511.124,593.161,426.43,636.891,511.88
7/8/2009,291.01,556.413,592.524,519.208,594.888,426.777,624.647,508.243
7/9/2009,289.142,560.502,583.076,522.471,594.128,426.099,631.924,513.163
7/10/2009,287.638,559.873,577.551,523.305,590.562,423.143,632.044,511.13
7/11/2009,289.998,556.422,561.008,520.292,581.726,420.907,599.575,511.967
7/12/2009,288.956,547.759,551.278,512.936,574.522,419.543,601.732,512.827
7/13/2009,305.443,552.165,543.128,518.457,571.731,421.435,618.932,516.942
7/14/2009,305.443,563.495,547.537,514.911,568.618,424.187,614.227,521.566
7/15/2009,305.443,558.153,550.636,517.905,574.507,425.261,619.623,521.689
7/16/2009,304.983,551.163,542.629,521.983,586.636,425.107,580.606,528.012
7/17/2009,304.983,544.738,535.367,499.089,594.47,423.458,585.056,529.081
7/18/2009,308.177,534.915,526.31,491.331,595.473,422.534,542.529,529.032
7/19/2009,314.231,523.639,522.039,474.815,588.007,421.424,546.513,520.365
7/20/2009,314.231,525.263,519.873,476.796,599.555,422.938,556.732,524.946
7/21/2009,318.932,532.339,525.147,481.489,614.851,425.208,550.432,532.492
7/22/2009,317.653,537.177,529.155,472.078,629.799,425.358,542.618,539.505
7/23/2009,317.653,548.793,519.601,463.266,635.114,424.48,554.526,533.748
7/24/2009,317.653,545.659,515.047,455.116,653.057,424.205,566.337,538.913
7/25/2009,317.653,536.447,505.695,451.99,664.164,423.639,562.996,535.76
7/26/2009,315.934,525.708,502.022,441.231,660.053,422.104,555.788,529.928
7/27/2009,323.079,534.488,508.074,441.047,675.897,423.934,562.69,534.916
7/28/2009,321.667,541.344,511.938,444.222,694.117,425.481,578.368,536.995
7/29/2009,321.667,550.951,508.455,443.648,720.652,426.292,584.883,535.707
7/30/2009,318.287,563.242,512.566,441.945,746.368,425.875,599.394,531.251
7/31/2009,320.143,570.526,516.344,440.232,739.48,426.673,620.399,533.169
8/1/2009,320.143,565.476,513.611,440.408,739.063,425.696,589.904,527.893
8/2/2009,358.947,556.962,507.908,434.51,733.587,424.357,561.529,522.876
8/3/2009,358.947,563.655,511.191,447.312,744.869,426.007,552.293,524.099
8/4/2009,372.849,564.349,511.511,459.185,776.953,427.786,565.155,526.78
8/5/2009,375.13,571.924,506.271,446.282,787.562,427.937,564.702,526.671
8/6/2009,378.078,579.363,505.524,436.963,800.116,427.693,570.767,526.277
8/7/2009,380.159,580.501,500.818,427.923,801.45,428.486,569.286,529.538
8/8/2009,384.393,572.127,494.445,421.065,812.289,428.021,559.575,523.68
8/9/2009,384.393,564.875,491.894,414.321,814.183,428.898,558.148,519.012
8/10/2009,381.87,568.39,495.889,417.123,849.482,429.293,560.431,521.989
8/11/2009,378.874,565.305,499.646,419.335,868.118,430.678,557.531,522.098
8/12/2009,319.54,566.984,505.785,414.794,882.294,430.045,569.43,520.466
8/13/2009,313.875,568.973,501.841,412.908,910.675,428.656,575.326,523.705
8/14/2009,313.875,576.368,504.817,409.429,919.408,428.068,573.404,525.683
8/15/2009,314.982,574.266,513.075,401.33,912.169,427.69,572.746,520.868
8/16/2009,314.981,568.543,508.339,398.82,901.707,428.518,565.287,514.998
8/17/2009,314.981,573.697,509.622,403.331,909.445,429.655,568.187,516.409
8/18/2009,315.903,585.194,514.766,408.444,923.968,429.365,576.528,516.44
8/19/2009,315.903,595.076,519.841,418.27,920.81,428.476,584.818,515.459
8/20/2009,306.055,597.926,515.105,415.532,918.103,426.356,600.898,510.588
8/21/2009,306.055,594.715,510.263,412.57,907.125,426.6,704.375,503.407
8/22/2009,307.546,583.241,510.256,409.475,904.495,425.962,724.161,502.743
8/23/2009,306.968,575.61,504.965,408.227,886.953,423.803,734.249,491.936
8/24/2009,306.968,585.549,509.564,411.723,883.934,424.149,742.917,495.913
8/25/2009,306.968,593.742,522.67,423.978,903.573,425.212,746.406,507.098
8/26/2009,306.968,600.65,521.654,422.764,919.148,424.392,745.888,505.526
8/27/2009,307.601,594.577,529.455,429.623,913.955,422.328,737.567,504.969
8/28/2009,307.601,588.983,527.758,427.17,909.553,421.543,737.251,507.289
8/29/2009,304.168,577.452,524.168,427.751,887.821,419.939,720.194,506.991
8/30/2009,304.168,564.452,516.714,424.802,888.348,417.128,704.257,502.926
8/31/2009,304.168,568.42,517.299,424.375,893.282,417.409,720.259,507.476
9/1/2009,304.168,574.343,523.469,429.102,905.677,418.694,738.096,513.68
9/2/2009,319.589,575.002,515.785,417.497,925.595,417.43,747.463,521.524
9/3/2009,308.801,582.289,522.968,410.463,923.196,415.732,738.135,524.053
9/4/2009,308.801,573.791,532.383,408.179,932.32,414.067,717.808,524.656
9/5/2009,305.848,564.199,532.176,408.742,915.719,411.596,709.036,522.489
9/6/2009,305.848,557.71,531.705,404.201,912.34,409.042,690.138,519.072
9/7/2009,305.503,559.543,544.173,413.17,930.597,409.619,701.456,522.338
